Category,Model,seed,wape,r2
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,28,42.211701165442655,-2.1132592956415994
Cake Cases & Baking Accessories,Linear Regression,28,19.264098442487303,0.3742872465741722
Cake Cases & Baking Accessories,Random Forest,28,24.113324476026847,0.17288350903265892
Cake Cases & Baking Accessories,XGBoost,28,21.85161418274172,0.21937478118143894
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,29,55.53080314446337,-1.1356546652803914
Cake Cases & Baking Accessories,Linear Regression,29,55.38789747524567,-0.8895582694554038
Cake Cases & Baking Accessories,Random Forest,29,49.431585178100725,-0.7097999536982986
Cake Cases & Baking Accessories,XGBoost,29,46.87978710737035,-0.6754787725162619
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,0,37.552780415554324,-0.20249203518129266
Jumbo Bags & Shoppers,Linear Regression,0,68.1610153693035,-2.1173368703231805
Jumbo Bags & Shoppers,Random Forest,0,38.3435758694211,-0.18525834055527013
Jumbo Bags & Shoppers,XGBoost,0,39.354649888354864,-0.2431202376865842
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,1,64.54287067740407,-1.4025644966315043
Jumbo Bags & Shoppers,Linear Regression,1,37.303143614068524,-0.03356656337052222
Jumbo Bags & Shoppers,Random Forest,1,25.002616166401104,0.5033280593279501
Jumbo Bags & Shoppers,XGBoost,1,25.702012457448603,0.594496418911954
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,2,49.58449701549751,-1.0349695178568208
Jumbo Bags & Shoppers,Linear Regression,2,27.378463950524335,0.38881585753624437
Jumbo Bags & Shoppers,Random Forest,2,26.516649211434206,0.3394338387203908
Jumbo Bags & Shoppers,XGBoost,2,30.30480061608307,0.24128486718041986
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,3,46.13813896646707,-2.3090790599338913
Jumbo Bags & Shoppers,Linear Regression,3,26.534427045325153,-0.16007413105786505
Jumbo Bags & Shoppers,Random Forest,3,35.534722461661055,-0.8038143909645281
Jumbo Bags & Shoppers,XGBoost,3,39.90087842176049,-1.3824977323531464
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,4,56.31973407758161,-0.1508089370064447
Jumbo Bags & Shoppers,Linear Regression,4,44.55988929491246,0.49544737249103976
Jumbo Bags & Shoppers,Random Forest,4,44.60209476622033,0.43862480226199063
Jumbo Bags & Shoppers,XGBoost,4,47.91250754570542,0.29432992308153527
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,5,31.414770912107876,-0.101980046699236
Jumbo Bags & Shoppers,Linear Regression,5,29.85699904481514,-0.4439541957417794
Jumbo Bags & Shoppers,Random Forest,5,29.16827434282363,-0.03470490630913181
Jumbo Bags & Shoppers,XGBoost,5,34.06904071456755,-0.4160639289216761
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,6,56.802196743424226,-2.197275911466978
Jumbo Bags & Shoppers,Linear Regression,6,72.08703465941277,-5.119208333505271
Jumbo Bags & Shoppers,Random Forest,6,72.89427369367635,-3.764002377411556
Jumbo Bags & Shoppers,XGBoost,6,83.56108500839034,-5.853716017828477
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,7,36.71404297561382,-0.7144324226414855
Jumbo Bags & Shoppers,Linear Regression,7,37.843931681332094,-0.84071110809063
Jumbo Bags & Shoppers,Random Forest,7,38.394024643409644,-0.6788641249385703
Jumbo Bags & Shoppers,XGBoost,7,35.58067197641472,-0.5615553034787502
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,8,26.97996250624111,0.3654847072123115
Jumbo Bags & Shoppers,Linear Regression,8,23.25131636075634,0.6394812254595423
Jumbo Bags & Shoppers,Random Forest,8,52.83139819690818,-0.7139851649479179
Jumbo Bags & Shoppers,XGBoost,8,47.13210180563095,-0.42955881748134783
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,9,52.374178243612,-2.8954742392593875
Jumbo Bags & Shoppers,Linear Regression,9,36.750624545122285,-0.7626262432519983
Jumbo Bags & Shoppers,Random Forest,9,35.21853874658893,-0.4682100840783312
Jumbo Bags & Shoppers,XGBoost,9,34.66247155452834,-0.5559147439577234
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,10,25.40260764547852,0.6745586028456791
Jumbo Bags & Shoppers,Linear Regression,10,27.73294743598443,0.6462558406945194
Jumbo Bags & Shoppers,Random Forest,10,30.880422941364948,0.45683621509772565
Jumbo Bags & Shoppers,XGBoost,10,32.0722848563469,0.5016222334772071
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,11,50.750318521191986,-1.8296388305388742
Jumbo Bags & Shoppers,Linear Regression,11,35.365176897776394,0.03302199801034689
Jumbo Bags & Shoppers,Random Forest,11,30.767470833025317,0.2817827123352584
Jumbo Bags & Shoppers,XGBoost,11,29.932384292658735,0.2744130816076823
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,12,80.51307649256555,-1.7831920742190062
Jumbo Bags & Shoppers,Linear Regression,12,38.59301362918969,0.2985223862106753
Jumbo Bags & Shoppers,Random Forest,12,35.67171877599794,0.4434108248269828
Jumbo Bags & Shoppers,XGBoost,12,41.4303431503929,0.23122844354065442
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,13,67.98685747085486,-1.0403532878477932
Jumbo Bags & Shoppers,Linear Regression,13,36.98496943468165,0.4920136688302754
Jumbo Bags & Shoppers,Random Forest,13,44.23065237614552,0.31451292116976604
Jumbo Bags & Shoppers,XGBoost,13,42.495373031875644,0.33220817140123404
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,14,66.9530986913153,-0.13344106084002338
Jumbo Bags & Shoppers,Linear Regression,14,68.6642851971981,-0.2991067607051494
Jumbo Bags & Shoppers,Random Forest,14,51.9731702219074,0.21866469105621145
Jumbo Bags & Shoppers,XGBoost,14,47.58191294029852,0.29509065256836686
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,15,59.281439836316395,-1.1715959123756394
Jumbo Bags & Shoppers,Linear Regression,15,41.29778182991145,-0.052037338352574514
